qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
6861,956,20,6,5,4,106761,106602,109781
6862,956,18,1,22,5,107653,107572,109900
6863,956,8,6,7,6,107240,106940,109901
6864,956,817,9,3,7,107500,106840,109980
6865,956,822,3,77,8,107148,106911,110440
6866,956,830,9,33,9,107131,106866,111153
6867,956,13,3,19,10,107419,107145,111977
6880,957,1,131,44,1,130739,129243,129287
6881,957,3,131,6,2,130724,129970,129606
6882,957,830,9,33,3,131305,130697,130313
6883,957,817,9,3,4,131684,131319,130618
6884,957,8,6,7,5,131326,131385,130881
6885,957,20,6,5,6,131606,130711,131490
6886,957,822,3,77,7,131913,131478,131557
6887,957,832,5,55,8,132115,131708,131989
6888,957,807,10,27,9,132349,131770,132172
6889,957,4,1,14,10,132281,131740,132343
6901,958,3,131,6,1,133302,122806,119965
6902,958,1,131,44,2,134210,124836,120108
6903,958,817,9,3,3,139968,123234,120280
6904,958,830,9,33,4,140424,122660,120557
6905,958,20,6,5,5,135718,124082,120874
6906,958,832,5,55,6,136115,124734,121131
6907,958,4,1,14,7,135165,123816,121211
6908,958,18,1,22,8,137983,124456,121597
6909,958,807,10,27,9,141471,123901,121823
6910,958,822,3,77,10,142758,124506,122182
6923,959,3,131,6,1,115485,114839,114363
6924,959,1,131,44,2,115243,114748,114470
6925,959,817,9,3,3,115591,115545,114726
6926,959,830,9,33,4,115875,115124,114834
6927,959,8,6,7,5,115752,115242,115142
6928,959,20,6,5,6,115927,115630,115315
6929,959,807,10,27,7,116301,115623,115510
6930,959,822,3,77,8,115952,115490,115530
6931,959,815,10,11,9,116169,115500,115537
6932,959,13,3,19,10,116503,115699,115615
6945,960,3,131,6,1,148019,146999,146744
6946,960,830,9,33,2,148407,147163,146893
6947,960,8,6,7,3,147912,147664,146910
6948,960,20,6,5,4,147802,147944,147108
6949,960,817,9,3,5,148407,148027,147216
6950,960,815,10,11,6,148106,147485,147407
6951,960,807,10,27,7,148080,147317,147543
6952,960,822,3,77,8,148655,147918,147612
6953,960,18,1,22,9,148700,148051,148114
6954,960,13,3,19,10,147738,147667,148263
6966,961,1,131,44,1,121854,121498,121135
6967,961,3,131,6,2,122497,121809,121613
6968,961,20,6,5,3,123077,122275,121972
6969,961,8,6,7,4,123217,122568,122065
6970,961,822,3,77,5,123264,122499,122388
6971,961,817,9,3,6,123158,122638,122389
6972,961,830,9,33,7,123229,122857,122411
6973,961,815,10,11,8,123439,122922,122814
6974,961,807,10,27,9,123259,122951,122836
6975,961,821,210,21,10,123386,122856,123184
6987,962,3,131,6,1,145316,143020,142584
6988,962,817,9,3,2,144255,143933,143115
6989,962,1,131,44,3,145167,143471,143288
6990,962,830,9,33,4,145036,144112,143328
6991,962,8,6,7,5,144964,144159,143540
6992,962,832,5,55,6,145499,144493,144197
6993,962,826,5,26,7,145291,144475,144469
6994,962,807,10,27,8,146081,144737,144479
6995,962,4,1,14,9,145373,144653,144553
6996,962,815,10,11,10,145204,144703,144582
7009,963,1,131,44,1,134444,133046,132850
7010,963,3,131,6,2,134460,133609,133264
7011,963,830,9,33,3,135443,133775,133420
7012,963,817,9,3,4,135079,133888,133467
7013,963,20,6,5,5,134557,133972,133584
7014,963,8,6,7,6,134556,133903,133632
7015,963,815,10,11,7,135068,134538,134319
7016,963,807,10,27,8,134827,134441,134489
7017,963,18,1,22,9,135267,134431,134518
7018,963,13,3,19,10,135267,134422,134671
7031,964,3,131,6,1,131858,130714,130647
7032,964,1,131,44,2,132218,131129,130660
7033,964,8,6,7,3,131674,131406,130949
7034,964,20,6,5,4,131659,131227,131028
7035,964,830,9,33,5,132487,131489,131178
7036,964,817,9,3,6,132538,131719,131240
7037,964,815,10,11,7,132682,132237,131961
7038,964,154,210,8,8,132458,132176,131961
7039,964,807,10,27,9,132448,132200,132142
7040,964,821,210,21,10,132620,132155,132547
7053,965,1,131,44,1,136296,136450,134999
7054,965,3,131,6,2,136397,136351,135215
7055,965,817,9,3,3,136759,136255,135509
7056,965,830,9,33,4,136613,136857,135747
7057,965,8,6,7,5,136985,136584,136131
7058,965,20,6,5,6,137151,136462,136358
7059,965,807,10,27,7,136950,136626,136628
7060,965,822,3,77,8,137456,137202,137116
7061,965,13,3,19,9,137402,137214,137269
7062,965,832,5,55,10,137744,137175,137326
7075,966,1,131,44,1,119447,119137,118704
7076,966,3,131,6,2,119996,119761,118958
7077,966,830,9,33,3,119874,118972,119054
7078,966,817,9,3,4,119713,119553,119133
7079,966,807,10,27,5,120599,119769,119330
7080,966,8,6,7,6,119554,119936,119376
7081,966,20,6,5,7,119865,119385,119381
7082,966,822,3,77,8,120338,119958,119551
7083,966,13,3,19,9,120423,120151,120032
7084,966,832,5,55,10,120457,120169,120378
7096,967,1,131,44,1,111511,111238,110736
7097,967,3,131,6,2,111815,111373,110838
7098,967,8,6,7,3,112100,112301,111404
7099,967,830,9,33,4,111957,111834,111485
7100,967,20,6,5,5,112159,112010,111495
7101,967,817,9,3,6,112409,112047,111540
7102,967,154,210,8,7,112893,112343,111937
7103,967,807,10,27,8,112428,112360,112104
7104,967,815,10,11,9,112684,112331,112165
7105,967,4,1,14,10,112700,112312,112266
7118,968,1,131,44,1,139487,139382,138755
7119,968,3,131,6,2,140511,139490,139058
7120,968,817,9,3,3,141002,140429,139589
7121,968,8,6,7,4,140338,139629,139604
7122,968,20,6,5,5,140341,140034,139661
7123,968,830,9,33,6,140424,139903,139818
7124,968,807,10,27,7,141000,140709,140501
7125,968,815,10,11,8,140864,140743,140519
7126,968,4,1,14,9,141616,141044,141106
7127,968,13,3,19,10,141157,140858,141213
7140,969,1,131,44,1,124191,123251,122188
7141,969,20,6,5,2,125210,123401,122456
7142,969,822,131,77,3,124514,123215,122481
7143,969,8,6,7,4,124352,123376,123033
7144,969,830,9,33,5,124482,124092,123485
7145,969,154,210,8,6,125419,124718,124074
7146,969,13,3,19,7,125099,124597,124443
7147,969,832,5,55,8,125542,124997,124487
7148,969,826,5,26,9,125970,124864,124512
7160,970,1,131,44,1,133333,132406,131678
7161,970,20,6,5,2,133078,132391,131864
7162,970,822,131,77,3,133684,132552,131865
7163,970,8,6,7,4,133341,132181,132140
7164,970,817,9,3,5,134041,133546,133033
7165,970,13,3,19,6,134205,133759,133507
7166,970,807,4,27,7,134453,133636,133580
7167,970,815,10,11,8,134657,133920,133706
7168,970,826,5,26,9,134440,134034,133719
7169,970,840,3,18,10,133986,134090,134220
7180,971,822,131,77,1,131041,129555,128769
7181,971,1,131,44,2,130814,129535,128792
7182,971,20,6,5,3,131037,129596,129247
7183,971,817,9,3,4,131667,130497,129545
7184,971,8,6,7,5,130988,129843,129567
7185,971,830,9,33,6,130904,130307,129687
7186,971,807,4,27,7,131057,130169,129842
7187,971,13,3,19,8,131373,130677,130074
7188,971,154,210,8,9,131691,130857,130763
7189,971,835,4,30,10,131458,130899,131074
7200,972,20,6,5,1,134493,134038,133194
7201,972,8,6,7,2,134953,133663,133253
7202,972,822,131,77,3,134041,133264,133289
7203,972,1,131,44,4,134409,133760,133767
7204,972,817,9,3,5,135560,135483,134905
7205,972,13,3,19,6,135828,135049,135110
7206,972,830,9,33,7,135301,135221,135161
7207,972,807,4,27,8,135507,135328,135285
7208,972,815,10,11,9,136185,135513,135337
7209,972,839,10,31,10,135372,135729,135430
7220,973,1,131,44,1,120511,120210,119149
7221,973,20,6,5,2,120939,120295,119200
7222,973,822,131,77,3,120991,120300,119373
7223,973,8,6,7,4,120742,120621,119439
7224,973,830,9,33,5,121430,120722,119706
7225,973,817,9,3,6,121704,120855,120175
7226,973,4,1,14,7,122015,121251,121048
7227,973,815,10,11,8,121998,121239,121070
7228,973,13,3,19,9,122138,121222,121232
7229,973,839,10,31,10,121901,121148,121272
7240,974,8,6,7,1,113117,112231,112178
7241,974,20,6,5,2,113090,112449,112221
7242,974,822,131,77,3,113325,112901,112223
7243,974,830,9,33,4,113078,112697,112496
7244,974,817,9,3,5,113219,113011,112998
7245,974,832,5,55,6,113526,113397,113162
7246,974,815,10,11,7,113530,113430,113329
7247,974,154,210,8,8,113786,113203,113349
7248,974,18,1,22,9,113723,113453,113613
7260,975,1,131,44,1,112692,112496,111459
7261,975,20,6,5,2,113046,112749,111789
7262,975,822,131,77,3,112685,112563,112177
7263,975,8,6,7,4,113548,112580,112252
7264,975,830,9,33,5,113177,112751,112403
7265,975,817,9,3,6,113543,112810,112557
7266,975,13,3,19,7,113435,113012,112858
7267,975,815,10,11,8,113470,113262,113018
7268,975,839,10,31,9,113520,113320,113135
7269,975,807,4,27,10,113804,113406,113271
7280,976,1,131,44,1,141983,141275,140593
7281,976,822,131,77,2,143026,141502,141027
7282,976,8,6,7,3,142678,142090,141693
7283,976,20,6,5,4,142952,141911,141841
7284,976,830,9,33,5,142544,141961,141879
7285,976,815,10,11,6,143162,142467,142111
7286,976,839,10,31,7,143051,142751,142186
7287,976,840,3,18,8,143613,142284,142753
7288,976,13,3,19,9,143165,142735,142798
7289,976,817,9,3,10,142857,142215,143414
7300,977,822,131,77,1,105760,104316,104251
7301,977,20,6,5,2,105585,104772,104293
7302,977,1,131,44,3,105064,104800,104424
7303,977,8,6,7,4,105148,105004,104779
7304,977,817,9,3,5,105854,105161,104896
7305,977,830,9,33,6,105779,104948,104983
7306,977,154,210,8,7,105902,105319,105480
7307,977,815,10,11,8,105975,105435,105605
7308,977,839,10,31,9,106033,105550,105674
7309,977,832,5,55,10,105675,105544,105726
7320,978,1,131,44,1,139069,127893,126600
7321,978,8,6,7,2,140455,128992,127147
7322,978,20,6,5,3,139962,128978,127356
7323,978,822,131,77,4,139698,128732,127376
7324,978,830,9,33,5,138912,129431,128130
7325,978,807,4,27,6,139201,129340,128856
7326,978,815,10,11,7,142009,129824,128902
7327,978,839,10,31,8,139738,129701,129074
7328,978,838,1,2,9,140011,130105,129418
7329,978,154,210,8,10,142042,129966,129549
7340,979,20,6,5,1,117244,116802,116276
7341,979,8,6,7,2,117364,117207,116444
7342,979,822,131,77,3,118058,117362,116530
7343,979,1,131,44,4,117492,116693,116707
7344,979,830,9,33,5,117266,117028,116797
7345,979,817,9,3,6,117702,117698,116818
7346,979,807,4,27,7,118137,117655,117468
7347,979,4,1,14,8,118395,117919,117549
7348,979,838,1,2,9,118479,118000,117894
7349,979,832,5,55,10,118948,118311,118912
7360,980,1,131,44,1,144184,142927,142553
7361,980,20,6,5,2,144275,143987,142795
7362,980,822,131,77,3,144773,143249,143094
7363,980,8,6,7,4,144729,143700,143270
7364,980,830,9,33,5,144535,143940,143380
7365,980,817,9,3,6,145114,144224,143863
7366,980,807,4,27,7,145280,144988,144982
7367,980,815,10,11,8,145591,144894,145244
7368,980,839,10,31,9,145277,145006,145369
7380,981,1,131,44,1,136009,134660,135554
7381,981,830,9,33,2,137344,136113,136702
7382,981,817,9,3,3,138304,137313,136841
7383,981,840,3,18,4,137653,137002,137032
7384,981,839,10,31,5,138775,137580,137719
7385,981,822,131,77,6,135716,135396,137833
7386,981,8,6,7,7,138235,137031,137987
7387,981,20,6,5,8,137198,136223,138064
7388,981,13,3,19,9,138338,137456,138251
7389,981,838,1,2,10,138767,137471,139157
7400,982,20,6,5,1,143336,140529,139491
7401,982,830,9,33,2,142010,140332,139814
7402,982,817,9,3,3,142063,140385,139840
7403,982,8,6,7,4,143328,140525,140069
7404,982,1,131,44,5,142455,140577,140126
7405,982,822,131,77,6,143137,141409,140810
7406,982,807,4,27,7,142586,141277,141013
7407,982,4,1,14,8,142086,141442,141179
7408,982,838,1,2,9,142222,141227,141398
7409,982,832,5,55,10,142176,141826,142056
7420,983,1,131,44,1,131605,130977,130076
7421,983,8,6,7,2,132259,130926,130121
7422,983,830,9,33,3,131920,130931,130541
7423,983,817,9,3,4,132416,131061,130595
7425,983,839,10,31,6,132527,131651,131478
7426,983,838,1,2,7,132838,131848,131582
7427,983,807,4,27,8,132586,131778,131607
7428,983,815,10,11,9,132768,131484,131658
7429,983,4,1,14,10,133049,132010,131704
7439,983,822,131,77,5,132254,130803,130758
7440,984,1,131,44,1,129047,127819,127319
7441,984,822,131,77,2,129332,128543,127651
7442,984,20,6,5,3,129352,128225,127791
7443,984,817,9,3,4,129475,128935,128306
7444,984,830,9,33,5,129181,128747,128332
7445,984,8,6,7,6,129163,129079,128498
7446,984,839,10,31,7,130115,129199,129111
7447,984,815,10,11,8,129696,129343,129260
7448,984,13,3,19,9,130352,129687,129480
7449,984,4,1,14,10,130525,129749,130687
7460,985,1,131,44,1,134822,133437,133108
7461,985,20,6,5,2,135420,134103,133347
7462,985,822,131,77,3,135309,133769,133568
7463,985,817,9,3,4,135991,134495,133577
7464,985,8,6,7,5,135649,133840,133577
7465,985,830,9,33,6,134899,134716,133658
7466,985,839,10,31,7,135849,135113,134647
7467,985,832,4,55,8,135517,134899,134852
7468,985,4,1,14,9,135712,135046,135007
7469,985,815,10,11,10,136358,134789,135148
7480,986,20,6,5,1,117665,116870,116488
7481,986,830,9,33,2,117630,116524,116574
7482,986,1,131,44,3,117518,117035,116934
7483,986,822,131,77,4,117578,117161,116958
7484,986,8,6,7,5,118148,117534,117238
7485,986,839,10,31,6,118336,117827,117437
7486,986,817,9,3,7,118208,117631,117447
7487,986,807,4,27,8,118322,117792,117466
7488,986,832,4,55,9,118405,117753,117794
7489,986,815,10,11,10,118020,117868,117807
7499,987,822,131,77,1,109452,108638,108322
7500,987,20,6,5,2,109643,108494,108360
7501,987,8,6,7,3,109405,109116,108538
7502,987,830,9,33,4,109820,109050,108925
7503,987,817,9,3,5,109828,109533,109330
7504,987,815,10,11,6,110145,109760,109598
7505,987,4,1,14,7,110172,109593,109617
7506,987,807,4,27,8,110078,109726,109703
7507,987,832,4,55,9,110227,109768,109805
7508,987,13,3,19,10,109789,109612,109841
7520,988,822,131,77,1,137356,136822,136231
7521,988,1,131,44,2,137391,136742,136403
7522,988,20,6,5,3,137817,137023,136777
7523,988,817,9,3,4,138016,137583,136959
7524,988,8,6,7,5,137453,137302,136985
7525,988,830,9,33,6,138021,137777,137328
7526,988,807,4,27,7,138781,138138,138282
7527,988,815,10,11,8,138601,138359,138374
7528,988,839,10,31,9,138896,138392,138397
7529,988,13,3,19,10,138629,138565,138550
7540,989,1,131,44,1,122824,122051,121164
7541,989,8,6,7,2,123096,122507,121828
7542,989,20,6,5,3,123348,121944,121838
7543,989,830,9,33,4,123483,122416,121879
7544,989,817,9,3,5,123494,122897,122152
7545,989,825,210,20,6,123909,123300,123187
7546,989,154,210,8,7,123671,123468,123339
7547,989,807,4,27,8,123782,123544,123532
7548,989,832,4,55,9,123529,123061,123577
7549,989,822,131,77,10,123686,122089,
7560,990,20,6,5,1,129060,128341,127958
7561,990,8,6,7,2,128951,128515,128101
7562,990,822,131,77,3,129275,128794,128124
7563,990,1,131,44,4,129396,128458,128220
7564,990,817,9,3,5,129552,128962,128398
7565,990,842,5,10,6,130121,129836,129329
7566,990,825,210,20,7,129594,129623,129358
7567,990,807,4,27,8,130260,129187,129570
7568,990,839,10,31,9,130338,130009,129874
7569,990,832,4,55,10,129893,129802,129986
7580,991,20,6,5,1,132171,132385,131095
7581,991,8,6,7,2,132474,132286,131182
7582,991,822,131,77,3,132921,132063,131625
7583,991,1,131,44,4,133283,131914,131675
7584,991,830,9,33,5,132932,132809,131796
7585,991,817,9,3,6,133877,132688,131948
7586,991,807,4,27,7,133545,132494,132532
7587,991,815,10,11,8,133464,132931,132758
7588,991,832,4,55,9,133315,132970,132819
7589,991,154,210,8,10,133238,132524,132855
7600,992,20,6,5,1,142762,143015,141498
7601,992,1,131,44,2,142693,142676,141677
7602,992,822,131,77,3,143355,142679,141837
7603,992,817,9,3,4,142857,143482,141911
7604,992,830,9,33,5,142642,142901,141994
7605,992,8,6,7,6,142538,142510,142490
7606,992,839,10,31,7,143021,142967,142523
7607,992,815,10,11,8,143992,143366,142547
7608,992,807,4,27,9,143746,143232,143066
7609,992,832,4,55,10,143426,143464,143351
7620,993,1,131,44,1,117633,117166,116173
7621,993,822,131,77,2,117674,117111,116213
7622,993,20,6,5,3,117031,116802,116305
7623,993,8,6,7,4,117483,117071,116612
7624,993,830,9,33,5,117411,117266,116816
7625,993,817,9,3,6,117623,117638,116818
7626,993,825,210,20,7,118169,117618,117676
7627,993,4,1,14,8,118276,118100,117721
7628,993,832,4,55,9,118480,117803,117790
7629,993,154,210,8,10,118305,117699,117835
7640,994,817,9,3,1,112013,111278,110810
7641,994,20,6,5,2,112415,111518,111039
7642,994,1,131,44,3,112460,111584,111232
7643,994,8,6,7,4,112639,111391,111266
7644,994,4,1,14,7,112657,112269,112110
7645,994,832,4,55,8,112950,112286,112130
7646,994,815,10,11,9,112848,112194,112154
7647,994,842,5,10,10,112941,112313,112221
7657,994,822,131,77,5,112434,112002,111441
7658,994,839,10,31,6,113028,112188,112061
7660,995,20,6,5,1,111710,111524,110764
7661,995,822,131,77,2,111950,111514,110857
7662,995,830,9,33,3,112008,111472,110937
7663,995,1,131,44,4,111835,111740,110996
7664,995,8,6,7,5,111725,111620,111095
7665,995,817,9,3,6,112459,111434,111116
7666,995,807,4,27,7,112795,111916,111973
7667,995,839,10,31,8,112577,112141,112084
7668,995,832,4,55,9,112689,112097,112168
7669,995,815,10,11,10,112702,112395,112671
7680,996,1,131,44,1,131271,130645,130029
7681,996,822,131,77,2,131776,131227,130147
7682,996,20,6,5,3,131820,130751,130400
7683,996,830,9,33,4,131531,130818,130705
7684,996,817,9,3,5,131910,131538,130895
7685,996,8,6,7,6,131567,130772,131057
7686,996,832,4,55,7,132394,132016,132126
7687,996,844,15,16,8,132538,132055,132635
7688,996,825,210,20,9,132169,131510,132930
7700,997,822,131,77,1,104175,103756,103130
7701,997,1,131,44,2,104080,103577,103149
7702,997,20,6,5,3,104347,103544,103464
7703,997,8,6,7,4,104234,103975,103660
7704,997,830,9,33,5,104273,104001,103840
7705,997,154,210,8,6,104242,104059,103892
7706,997,817,9,3,7,104723,104403,103996
7707,997,825,210,20,8,104460,104291,104051
7708,997,832,4,55,9,104948,104561,104725
7709,997,807,4,27,10,104864,104676,105019
7720,998,1,131,44,1,126818,126256,125892
7721,998,20,6,5,2,126585,126372,125936
7722,998,8,6,7,3,127549,126483,125990
7723,998,822,131,77,4,127025,126413,126217
7724,998,830,9,33,5,127309,127013,126602
7725,998,817,9,3,6,127979,127369,127099
7726,998,825,210,20,7,128143,127730,127244
7727,998,154,210,8,8,128086,127522,127455
7728,998,844,15,16,9,127962,127790,127879
7729,998,839,10,31,10,128279,127843,128194
7740,999,20,6,5,1,112538,112505,111212
7741,999,822,131,77,2,112962,112152,111416
7742,999,8,6,7,3,112505,112336,111547
7743,999,830,9,33,4,113127,112188,111822
7744,999,825,210,20,5,113105,112523,112200
7745,999,154,210,8,6,112986,112722,112544
7746,999,807,4,27,7,113479,112946,112560
7747,999,832,4,55,8,113324,113032,112692
7748,999,844,15,16,9,113077,112995,112717
7749,999,815,10,11,10,113427,113072,112774
7760,1000,8,6,7,3,117526,132762,136186
7761,1000,20,6,5,4,116666,128636,136210
7762,1000,832,4,55,5,117829,130771,136743
7763,1000,842,5,10,6,118577,131286,137591
7764,1000,830,9,33,7,116940,131178,138032
7765,1000,843,5,28,8,118429,132590,138128
7766,1000,825,210,20,9,118314,132968,139858
7767,1000,154,210,8,10,117901,133650,140593
7778,1000,1,131,44,1,117419,131242,135658
7779,1000,822,131,77,2,117123,132081,135918
7780,1001,1,131,44,1,142977,141553,158179
7781,1001,20,6,5,2,143035,141501,158905
7782,1001,839,10,31,3,144003,143302,201851
7783,1001,815,10,11,4,144004,143014,201894
7784,1001,154,210,8,5,143597,143042,202122
7785,1001,8,6,7,6,142585,141533,202671
7786,1001,830,9,33,7,143199,142554,202769
7787,1001,817,9,3,8,143604,143126,202939
7788,1001,825,210,20,9,143834,143320,204933
7800,1002,8,6,7,1,120722,119846,119119
7801,1002,20,6,5,2,120542,119629,119280
7802,1002,1,131,44,3,120810,119798,119294
7803,1002,822,131,77,4,121381,120427,119656
7804,1002,830,9,33,5,121381,120333,120615
7805,1002,154,210,8,6,121887,121239,120936
7806,1002,832,4,55,7,121732,121552,121041
7807,1002,839,10,31,8,121570,121315,121099
7808,1002,842,5,10,9,121834,121667,121350
7809,1002,840,3,18,10,121838,121494,121627
7820,1003,1,131,44,1,139403,137344,136015
7821,1003,830,9,33,2,138751,137214,136334
7822,1003,20,6,5,3,138218,137876,136628
7823,1003,822,131,77,4,139291,137254,136702
7824,1003,8,6,7,5,138534,137194,136794
7825,1003,817,9,3,6,138153,137406,136996
7826,1003,815,10,11,7,138814,138342,137985
7827,1003,154,210,8,8,138685,138367,138320
7828,1003,839,10,31,9,138912,138534,138365
7829,1003,807,4,27,10,138932,138450,138588
7840,1004,822,131,77,1,132964,132744,131387
7841,1004,1,131,44,2,132410,132595,131532
7842,1004,20,6,5,3,133476,133045,131943
7843,1004,8,6,7,4,133341,133065,132237
7844,1004,825,210,20,5,134078,133747,133181
7845,1004,839,10,31,6,134290,133596,133413
7846,1004,844,15,16,7,133924,133488,133419
7847,1004,815,10,11,8,134084,133923,133563
7848,1004,154,210,8,9,134022,133517,133704
7849,1004,828,15,9,10,134170,133995,135196
7860,1005,1,131,44,1,128702,128017,127760
7861,1005,822,131,77,2,129297,127987,128059
7862,1005,830,9,33,3,129480,128849,129057
7863,1005,8,6,7,4,129631,128595,129521
7864,1005,154,210,8,5,129724,129678,129761
7865,1005,843,5,28,6,130248,129848,130023
7866,1005,842,5,10,7,130137,129810,130093
7867,1005,839,10,31,8,129899,129538,130126
7868,1005,20,6,5,9,129049,128279,132192
7869,1005,815,10,11,10,130247,129567,137229
7880,1006,1,131,44,1,134130,133480,132237
7881,1006,20,6,5,2,134569,133079,132298
7882,1006,8,6,7,3,134703,132884,132307
7883,1006,822,131,77,4,134518,133702,132616
7884,1006,817,9,3,5,134755,134185,133494
7885,1006,839,10,31,6,134876,134522,134145
7886,1006,807,4,27,7,134932,134564,134215
7887,1006,154,210,8,8,134892,134419,134250
7888,1006,844,15,16,9,135069,134255,134420
7889,1006,815,10,11,10,135193,134525,134594
7900,1007,817,9,3,1,115866,115845,114759
7901,1007,830,9,33,2,115756,115640,114785
7902,1007,1,131,44,3,115673,115644,114894
7903,1007,20,6,5,4,116089,115715,114970
7904,1007,822,131,77,5,115580,115923,115160
7905,1007,8,6,7,6,116446,115996,115330
7906,1007,807,4,27,7,116498,116126,115827
7907,1007,832,4,55,8,116813,116188,116084
7908,1007,844,15,16,9,116862,116320,116189
7909,1007,828,15,9,10,116701,116633,116513
7920,1008,1,131,44,1,108464,107795,107281
7921,1008,20,6,5,2,108452,107776,107374
7922,1008,822,131,77,3,108492,107727,107441
7923,1008,8,6,7,4,108452,108028,107456
7924,1008,830,9,33,5,108205,108017,107778
7925,1008,817,9,3,6,108544,108055,107780
7926,1008,828,15,9,7,108754,108579,108296
7927,1008,844,15,16,8,108667,108335,108492
7928,1008,154,210,8,9,108735,108239,108517
7929,1008,842,5,10,10,109046,108616,109029
7940,1009,1,131,44,1,136828,135693,134794
7941,1009,822,131,77,2,136789,136392,134956
7942,1009,20,6,5,3,136775,136345,135125
7943,1009,8,6,7,4,137010,136735,135365
7944,1009,817,9,3,5,137117,136964,135401
7945,1009,830,9,33,6,137195,136144,135589
7946,1009,154,210,8,7,137575,136732,136192
7947,1009,844,15,16,8,137124,136580,136237
7948,1009,839,10,31,9,136936,136814,136540
7949,1009,807,4,27,10,137569,136630,136542
7960,1010,1,131,44,1,122043,121014,120486
7961,1010,822,131,77,2,122367,121193,120598
7962,1010,20,6,5,3,122885,121912,121190
7963,1010,830,9,33,4,122876,121678,121320
7964,1010,844,6,16,5,122017,121739,121442
7965,1010,154,210,8,6,122959,121870,121826
7966,1010,825,210,20,7,122519,122221,122099
7967,1010,846,1,4,8,122702,122423,122304
7968,1010,8,51,7,9,122966,122349,122314
7969,1010,815,211,11,10,122908,122532,122781
7980,1011,844,6,16,1,128495,128046,127866
7981,1011,20,6,5,2,128733,128356,128160
7982,1011,1,131,44,3,129262,128578,128190
7983,1011,822,131,77,4,129498,128830,128256
7984,1011,830,9,33,5,129579,129109,128752
7985,1011,825,210,20,6,129532,129017,128757
7986,1011,832,1,55,7,129528,129055,128813
7987,1011,154,210,8,8,129688,129249,129015
7988,1011,8,51,7,9,129959,129471,129022
7989,1011,846,1,4,10,129381,129258,129043
8000,1012,822,131,77,1,132658,131728,131547
8001,1012,1,131,44,2,133115,131637,131570
8002,1012,20,6,5,3,133557,132232,131848
8003,1012,844,6,16,4,132712,132324,131865
8004,1012,830,9,33,5,133274,132369,132089
8005,1012,842,9,10,6,133863,132948,132930
8006,1012,817,4,3,7,133709,133214,132958
8007,1012,807,4,27,8,133644,133968,132962
8018,1013,822,131,77,1,142026,141500,140495
8019,1013,1,131,44,2,141614,141580,140554
8020,1013,20,6,5,3,142042,141889,140797
8021,1013,830,9,33,4,141727,141388,141069
8022,1013,815,211,11,5,142249,141870,141593
8023,1013,826,5,26,6,142324,142221,141681
8024,1013,846,1,4,7,142371,142084,141886
8025,1013,841,51,99,8,142140,142381,142424
8038,1014,822,131,77,1,116979,115924,115406
8039,1014,1,131,44,2,117292,116038,116040
8040,1014,20,6,5,3,117425,116667,116272
8041,1014,830,9,33,4,117244,116726,116357
8042,1014,844,6,16,5,117388,116714,116588
8043,1014,842,9,10,6,117862,116932,116708
8044,1014,154,210,8,7,118042,117066,116911
8045,1014,825,210,20,8,117669,117272,116922
8046,1014,826,5,26,9,117914,117243,117573
8047,1014,817,4,3,10,118385,117299,118106
8058,1015,1,131,44,1,111542,110835,110166
8059,1015,822,131,77,2,111562,110701,110252
8060,1015,830,9,33,3,111597,110618,110641
8061,1015,20,6,5,4,111434,111227,110947
8062,1015,842,9,10,5,111740,111457,111041
8063,1015,825,210,20,6,111865,111363,111109
8064,1015,817,4,3,7,111767,111543,111218
8065,1015,826,5,26,8,111602,111412,111271
8066,1015,832,1,55,9,111872,111608,111417
8067,1015,848,5,23,10,112007,111429,111653
8078,1016,20,6,5,1,111200,111142,110240
8079,1016,1,131,44,2,111518,111010,110446
8080,1016,844,6,16,3,111214,111205,110920
8081,1016,817,4,3,4,111837,111532,111071
8082,1016,842,9,10,5,112023,111196,111079
8083,1016,822,131,77,6,111229,111095,111101
8084,1016,807,4,27,7,111720,111553,111324
8085,1016,846,1,4,8,111780,111735,111863
8086,1016,832,1,55,9,111750,111572,113981
8098,1017,1,131,44,1,130609,129520,128319
8099,1017,822,131,77,2,130550,129437,128605
8100,1017,844,6,16,3,130647,129699,128965
8101,1017,830,9,33,4,131327,130099,129409
8102,1017,846,1,4,5,130989,130019,129418
8103,1017,832,1,55,6,131073,130319,129522
8104,1017,20,6,5,7,131075,129506,129799
8105,1017,817,4,3,8,130954,130369,129918
8106,1017,842,9,10,9,131152,130421,130184
8107,1017,841,51,99,10,131180,130408,133420
8118,1018,844,6,16,1,104138,103378,103003
8119,1018,1,131,44,2,103818,103803,103262
8120,1018,830,9,33,3,103807,103835,103439
8121,1018,822,131,77,4,104084,103863,103537
8122,1018,825,210,20,5,104778,104466,104072
8123,1018,846,1,4,6,104361,104211,104099
8124,1018,8,51,7,7,104615,104056,104166
8125,1018,841,51,99,8,104450,104194,104179
8126,1018,842,9,10,9,104412,103988,104199
8138,1019,822,131,77,1,125750,125672,125093
8139,1019,1,131,44,2,125513,125840,125099
8140,1019,844,6,16,3,125533,125546,125172
8141,1019,830,9,33,4,125700,125848,125276
8142,1019,842,9,10,5,126273,126038,125590
8143,1019,20,6,5,6,125898,126023,125787
8144,1019,817,4,3,7,126428,126283,126182
8145,1019,846,1,4,8,126079,126385,126224
8146,1019,848,5,23,9,126482,126403,126345
8147,1019,807,4,27,10,126568,126397,126386
